age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
34.0,9,1,1,0,19.0,1,0,2,5.0,8,362.0,4.0,-1.0,0.0,0
56.0,9,0,0,0,13.0,1,0,2,5.0,8,357.0,2.0,-1.0,0.0,0
31.0,1,2,1,0,3.0,1,0,2,5.0,8,200.0,2.0,-1.0,0.0,0
24.0,8,2,1,0,82.0,1,0,2,5.0,8,204.0,2.0,-1.0,0.0,0
42.0,1,0,0,0,28.0,1,0,2,5.0,8,126.0,3.0,-1.0,0.0,0
57.0,9,1,1,0,792.0,1,0,2,5.0,8,65.0,2.0,-1.0,0.0,0
42.0,1,1,1,0,408.0,1,0,2,5.0,8,107.0,2.0,-1.0,0.0,0
51.0,0,1,1,0,531.0,1,0,2,5.0,8,267.0,2.0,-1.0,0.0,0
57.0,5,1,1,0,211.0,1,0,2,5.0,8,248.0,2.0,-1.0,0.0,0
36.0,7,2,1,0,62.0,1,0,2,5.0,8,215.0,2.0,-1.0,0.0,0
53.0,7,1,1,0,257.0,1,0,2,5.0,8,209.0,2.0,-1.0,0.0,0
50.0,9,1,1,0,1234.0,1,0,2,5.0,8,205.0,2.0,-1.0,0.0,0
54.0,4,1,2,0,313.0,1,0,2,5.0,8,83.0,2.0,-1.0,0.0,0
55.0,1,1,1,0,89.0,1,0,2,5.0,8,106.0,3.0,-1.0,0.0,0
44.0,1,1,1,0,129.0,1,1,2,5.0,8,189.0,2.0,-1.0,0.0,0
43.0,4,1,1,0,0.0,1,0,2,5.0,8,105.0,2.0,-1.0,0.0,0
56.0,0,1,1,0,353.0,1,0,2,5.0,8,106.0,2.0,-1.0,0.0,0
54.0,9,1,1,0,851.0,1,0,2,5.0,8,108.0,2.0,-1.0,0.0,0
55.0,7,0,0,0,96.0,1,1,2,5.0,8,311.0,2.0,-1.0,0.0,0
37.0,7,0,1,0,398.0,1,1,2,5.0,8,214.0,2.0,-1.0,0.0,0
33.0,0,2,2,0,193.0,0,0,2,5.0,8,132.0,2.0,-1.0,0.0,0
46.0,0,1,1,0,-358.0,1,0,2,5.0,8,358.0,2.0,-1.0,0.0,0
36.0,1,1,1,0,539.0,1,1,2,5.0,8,453.0,2.0,-1.0,0.0,0
51.0,9,2,1,0,0.0,1,0,2,5.0,8,364.0,2.0,-1.0,0.0,0
40.0,5,2,0,0,0.0,0,0,2,5.0,8,136.0,2.0,-1.0,0.0,0
42.0,1,1,1,0,490.0,1,0,2,5.0,8,386.0,2.0,-1.0,0.0,0
51.0,1,1,1,0,0.0,1,0,2,5.0,8,173.0,2.0,-1.0,0.0,0
49.0,1,1,1,0,403.0,1,0,2,5.0,8,241.0,2.0,-1.0,0.0,0
48.0,4,1,1,0,161.0,1,0,2,5.0,8,224.0,3.0,-1.0,0.0,0
32.0,9,0,2,0,2558.0,0,0,2,5.0,8,148.0,2.0,-1.0,0.0,0
31.0,0,2,1,0,98.0,1,0,2,5.0,8,196.0,2.0,-1.0,0.0,0
55.0,4,2,2,0,115.0,0,0,2,5.0,8,111.0,4.0,-1.0,0.0,0
40.0,1,2,1,0,436.0,1,0,2,5.0,8,231.0,3.0,-1.0,0.0,0
47.0,9,1,2,0,831.0,1,0,2,5.0,8,316.0,3.0,-1.0,0.0,0
57.0,9,1,1,0,206.0,1,0,2,5.0,8,216.0,3.0,-1.0,0.0,0
41.0,1,1,1,0,290.0,1,0,2,5.0,8,240.0,2.0,-1.0,0.0,0
48.0,1,1,1,0,1.0,0,0,2,5.0,8,643.0,3.0,-1.0,0.0,0
42.0,1,1,1,0,57.0,1,0,2,5.0,8,425.0,2.0,-1.0,0.0,0
30.0,1,2,1,0,-457.0,1,0,2,5.0,8,143.0,2.0,-1.0,0.0,0
58.0,4,2,2,0,1387.0,1,0,2,5.0,8,174.0,5.0,-1.0,0.0,0
45.0,4,0,2,0,3462.0,1,0,2,5.0,8,313.0,3.0,-1.0,0.0,0
49.0,1,1,1,0,30.0,1,0,2,5.0,8,135.0,4.0,-1.0,0.0,0
42.0,0,2,1,0,1022.0,1,0,2,5.0,8,146.0,2.0,-1.0,0.0,0
53.0,9,1,1,0,56.0,1,1,2,5.0,8,152.0,2.0,-1.0,0.0,0
51.0,0,2,1,1,-2.0,0,0,2,5.0,8,402.0,3.0,-1.0,0.0,0
32.0,7,2,1,0,121.0,1,0,2,5.0,8,213.0,2.0,-1.0,0.0,0
41.0,1,2,1,0,842.0,1,0,2,5.0,8,144.0,3.0,-1.0,0.0,0
43.0,4,0,1,0,693.0,1,0,2,5.0,8,124.0,3.0,-1.0,0.0,0
40.0,1,0,1,0,-333.0,1,0,2,5.0,8,183.0,2.0,-1.0,0.0,0
50.0,1,1,0,0,1533.0,1,0,2,5.0,8,325.0,2.0,-1.0,0.0,0
34.0,4,1,2,0,46.0,1,0,2,5.0,8,39.0,4.0,-1.0,0.0,0
53.0,7,1,1,0,18.0,0,0,2,5.0,8,503.0,2.0,-1.0,0.0,0
45.0,9,1,1,0,44.0,1,0,2,5.0,8,95.0,4.0,-1.0,0.0,0
39.0,1,1,0,0,-100.0,1,0,2,5.0,8,643.0,2.0,-1.0,0.0,0
44.0,7,1,2,0,510.0,1,0,2,5.0,8,421.0,4.0,-1.0,0.0,0
55.0,4,1,2,0,685.0,1,0,2,5.0,8,174.0,3.0,-1.0,0.0,0
46.0,4,2,2,0,187.0,1,0,2,5.0,8,113.0,2.0,-1.0,0.0,0
45.0,1,1,1,0,66.0,1,0,2,5.0,8,643.0,2.0,-1.0,0.0,0
34.0,0,1,1,0,560.0,1,0,2,5.0,8,198.0,3.0,-1.0,0.0,0
36.0,1,1,1,0,0.0,1,0,2,5.0,8,195.0,2.0,-1.0,0.0,0
59.0,1,0,1,0,27.0,0,0,2,5.0,8,347.0,3.0,-1.0,0.0,0
31.0,0,2,1,0,12.0,1,0,2,5.0,8,208.0,2.0,-1.0,0.0,0
44.0,1,2,1,0,34.0,1,0,2,5.0,8,404.0,4.0,-1.0,0.0,0
33.0,2,2,2,0,1068.0,1,0,2,5.0,8,396.0,2.0,-1.0,0.0,0
40.0,1,1,1,0,211.0,1,0,2,5.0,8,216.0,4.0,-1.0,0.0,0
46.0,0,2,2,0,377.0,1,0,2,5.0,8,98.0,2.0,-1.0,0.0,0
48.0,4,1,2,0,263.0,1,0,2,5.0,8,350.0,2.0,-1.0,0.0,0
42.0,7,1,1,0,1263.0,1,0,2,6.0,8,114.0,2.0,-1.0,0.0,0
27.0,7,1,1,0,8.0,1,0,2,6.0,8,88.0,3.0,-1.0,0.0,0
48.0,0,1,1,0,126.0,1,1,2,6.0,8,379.0,2.0,-1.0,0.0,0
59.0,0,1,1,0,230.0,1,0,2,6.0,8,190.0,3.0,-1.0,0.0,0
46.0,9,1,2,0,841.0,1,0,2,6.0,8,158.0,1.0,-1.0,0.0,0
38.0,0,0,1,0,308.0,1,0,2,6.0,8,102.0,1.0,-1.0,0.0,0
43.0,4,0,2,0,1.0,1,0,2,6.0,8,306.0,1.0,-1.0,0.0,0
38.0,0,0,2,0,86.0,1,0,2,6.0,8,218.0,1.0,-1.0,0.0,0
23.0,8,2,1,0,157.0,1,0,2,6.0,8,54.0,1.0,-1.0,0.0,0
34.0,7,1,1,0,22.0,1,0,2,6.0,8,344.0,1.0,-1.0,0.0,0
38.0,0,1,1,0,46.0,1,1,2,6.0,8,195.0,1.0,-1.0,0.0,0
37.0,1,1,1,0,1293.0,0,0,2,6.0,8,643.0,1.0,-1.0,0.0,0
25.0,0,2,1,0,122.0,1,0,2,6.0,8,286.0,1.0,-1.0,0.0,0
48.0,1,1,1,0,131.0,1,0,2,6.0,8,189.0,1.0,-1.0,0.0,0
49.0,1,2,1,0,143.0,1,0,2,6.0,8,83.0,1.0,-1.0,0.0,0
38.0,0,2,1,0,393.0,0,0,2,6.0,8,184.0,2.0,-1.0,0.0,0
43.0,1,1,0,0,98.0,1,0,2,6.0,8,235.0,1.0,-1.0,0.0,0
33.0,4,1,2,0,0.0,1,0,2,6.0,8,290.0,1.0,-1.0,0.0,0
55.0,1,1,1,0,224.0,1,0,2,6.0,8,232.0,1.0,-1.0,0.0,0
38.0,1,1,1,0,757.0,1,0,2,6.0,8,133.0,1.0,-1.0,0.0,0
49.0,7,1,1,0,245.0,1,1,2,6.0,8,318.0,1.0,-1.0,0.0,0
40.0,4,1,1,0,3462.0,0,0,2,6.0,8,260.0,3.0,-1.0,0.0,0
43.0,0,1,1,0,350.0,0,0,2,6.0,8,437.0,1.0,-1.0,0.0,0
38.0,1,1,1,0,20.0,1,0,2,6.0,8,402.0,1.0,-1.0,0.0,0
58.0,7,1,1,0,1667.0,1,1,2,6.0,8,85.0,1.0,-1.0,0.0,0
57.0,9,1,1,0,345.0,1,0,2,6.0,8,125.0,1.0,-1.0,0.0,0
32.0,10,1,1,0,10.0,1,0,2,6.0,8,501.0,4.0,-1.0,0.0,0
56.0,4,1,2,0,830.0,1,1,2,6.0,8,643.0,1.0,-1.0,0.0,1
58.0,1,0,1,0,29.0,1,0,2,6.0,8,253.0,1.0,-1.0,0.0,0
60.0,5,0,1,0,545.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,1
37.0,9,1,2,0,3462.0,1,0,2,6.0,8,149.0,1.0,-1.0,0.0,0
46.0,9,0,2,0,477.0,1,0,2,6.0,8,114.0,1.0,-1.0,0.0,0
27.0,0,1,1,0,4.0,1,0,2,6.0,8,243.0,1.0,-1.0,0.0,0
43.0,1,1,1,0,1205.0,1,0,2,6.0,8,643.0,2.0,-1.0,0.0,0
32.0,9,2,1,0,0.0,1,1,2,6.0,8,135.0,3.0,-1.0,0.0,0
40.0,0,2,1,0,263.0,1,0,2,6.0,8,231.0,1.0,-1.0,0.0,0
38.0,0,1,1,0,1.0,0,0,2,6.0,8,76.0,1.0,-1.0,0.0,0
34.0,1,1,1,0,283.0,0,1,2,6.0,8,199.0,1.0,-1.0,0.0,0
47.0,1,1,0,0,206.0,1,0,2,6.0,8,152.0,1.0,-1.0,0.0,0
42.0,3,1,0,0,17.0,1,0,2,6.0,8,124.0,1.0,-1.0,0.0,0
48.0,9,1,1,0,141.0,1,1,2,6.0,8,424.0,1.0,-1.0,0.0,0
29.0,6,2,2,0,16.0,1,0,2,6.0,8,43.0,1.0,-1.0,0.0,0
50.0,7,1,1,0,206.0,1,0,2,6.0,8,154.0,1.0,-1.0,0.0,0
52.0,9,1,1,0,7.0,0,0,2,6.0,8,203.0,2.0,-1.0,0.0,0
50.0,4,1,2,0,0.0,0,0,2,6.0,8,326.0,1.0,-1.0,0.0,0
58.0,5,1,2,0,0.0,0,0,2,6.0,8,393.0,1.0,-1.0,0.0,0
46.0,1,0,0,0,1927.0,1,0,2,6.0,8,241.0,3.0,-1.0,0.0,0
38.0,9,1,1,0,284.0,1,0,2,6.0,8,483.0,1.0,-1.0,0.0,0
46.0,1,1,1,0,1660.0,1,0,2,6.0,8,259.0,1.0,-1.0,0.0,0
32.0,7,2,1,0,406.0,1,0,2,6.0,8,227.0,1.0,-1.0,0.0,0
51.0,1,1,0,0,230.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,0
39.0,0,2,1,0,-25.0,1,0,2,6.0,8,576.0,1.0,-1.0,0.0,0
48.0,0,1,1,0,182.0,1,0,2,6.0,8,180.0,2.0,-1.0,0.0,0
36.0,2,1,2,0,1169.0,1,0,2,6.0,8,168.0,2.0,-1.0,0.0,0
34.0,0,0,1,0,67.0,1,0,2,6.0,8,90.0,1.0,-1.0,0.0,0
40.0,9,1,1,0,77.0,0,0,2,6.0,8,505.0,1.0,-1.0,0.0,0
43.0,10,1,1,0,0.0,1,0,2,6.0,8,245.0,1.0,-1.0,0.0,0
52.0,1,0,0,0,55.0,1,1,2,6.0,8,186.0,1.0,-1.0,0.0,0
33.0,9,1,1,1,72.0,1,0,2,6.0,8,623.0,1.0,-1.0,0.0,0
49.0,4,2,2,0,163.0,1,0,2,6.0,8,496.0,3.0,-1.0,0.0,0
32.0,4,2,2,0,151.0,1,0,2,6.0,8,118.0,1.0,-1.0,0.0,0
39.0,0,2,1,0,113.0,1,0,2,6.0,8,342.0,1.0,-1.0,0.0,0
40.0,1,1,1,0,0.0,1,0,2,6.0,8,225.0,1.0,-1.0,0.0,0
38.0,9,2,2,0,9.0,1,0,2,6.0,8,185.0,3.0,-1.0,0.0,0
43.0,4,1,1,0,375.0,1,0,2,6.0,8,196.0,2.0,-1.0,0.0,0
39.0,7,1,1,0,1142.0,1,0,2,6.0,8,276.0,1.0,-1.0,0.0,0
54.0,1,1,0,0,2102.0,1,0,2,6.0,8,76.0,1.0,-1.0,0.0,0
38.0,9,2,2,0,3462.0,1,0,2,6.0,8,87.0,1.0,-1.0,0.0,0
40.0,1,1,1,0,217.0,1,0,2,6.0,8,195.0,1.0,-1.0,0.0,0
55.0,0,1,1,0,131.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,0
42.0,4,1,2,0,1680.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,0
39.0,1,1,1,0,0.0,1,0,2,6.0,8,262.0,1.0,-1.0,0.0,0
40.0,1,1,0,0,46.0,1,0,2,6.0,8,119.0,1.0,-1.0,0.0,0
32.0,1,1,1,0,320.0,1,0,2,6.0,8,198.0,2.0,-1.0,0.0,0
55.0,0,1,1,0,183.0,1,0,2,6.0,8,150.0,1.0,-1.0,0.0,0
45.0,1,1,1,0,39.0,0,0,2,6.0,8,241.0,1.0,-1.0,0.0,0
35.0,4,2,2,0,560.0,1,0,2,6.0,8,181.0,1.0,-1.0,0.0,0
58.0,9,0,1,0,469.0,0,0,2,6.0,8,196.0,1.0,-1.0,0.0,0
35.0,0,1,1,0,530.0,1,0,2,6.0,8,149.0,1.0,-1.0,0.0,0
49.0,7,1,0,0,61.0,1,0,2,6.0,8,246.0,1.0,-1.0,0.0,0
34.0,9,2,2,0,242.0,1,0,2,6.0,8,112.0,1.0,-1.0,0.0,0
36.0,1,1,1,0,139.0,1,0,2,6.0,8,309.0,2.0,-1.0,0.0,0
24.0,6,2,1,0,0.0,1,0,2,6.0,8,278.0,1.0,-1.0,0.0,0
34.0,9,1,1,0,367.0,1,0,2,6.0,8,140.0,1.0,-1.0,0.0,0
51.0,0,0,1,0,228.0,1,0,2,6.0,8,136.0,1.0,-1.0,0.0,0
39.0,9,2,1,0,3462.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,1
50.0,6,1,1,0,-84.0,1,0,2,6.0,8,101.0,1.0,-1.0,0.0,0
32.0,7,2,1,0,310.0,1,0,2,6.0,8,144.0,1.0,-1.0,0.0,0
42.0,1,1,1,0,132.0,1,0,2,6.0,8,238.0,1.0,-1.0,0.0,0
50.0,9,1,1,0,797.0,1,0,2,6.0,8,354.0,1.0,-1.0,0.0,0
40.0,7,1,1,0,71.0,0,0,2,6.0,8,79.0,1.0,-1.0,0.0,0
46.0,4,0,1,0,2.0,1,0,2,6.0,8,187.0,1.0,-1.0,0.0,0
37.0,4,1,2,0,231.0,1,1,2,6.0,8,451.0,2.0,-1.0,0.0,0
34.0,1,1,1,0,270.0,1,1,2,6.0,8,159.0,1.0,-1.0,0.0,0
44.0,1,1,1,0,274.0,1,1,2,6.0,8,409.0,1.0,-1.0,0.0,0
40.0,0,2,1,0,-109.0,1,1,2,6.0,8,170.0,1.0,-1.0,0.0,0
37.0,9,1,1,0,1.0,1,0,2,6.0,8,608.0,1.0,-1.0,0.0,1
33.0,1,2,1,1,-60.0,0,0,2,6.0,8,243.0,1.0,-1.0,0.0,0
35.0,1,1,1,0,89.0,1,0,2,6.0,8,145.0,2.0,-1.0,0.0,0
58.0,1,0,1,0,-11.0,0,0,2,6.0,8,112.0,1.0,-1.0,0.0,0
39.0,1,1,0,0,0.0,1,0,2,6.0,8,262.0,2.0,-1.0,0.0,0
43.0,1,1,1,0,-509.0,1,0,2,6.0,8,124.0,1.0,-1.0,0.0,0
39.0,10,1,0,0,408.0,1,0,2,6.0,8,53.0,1.0,-1.0,0.0,0
36.0,7,2,0,0,58.0,1,0,2,6.0,8,134.0,1.0,-1.0,0.0,0
57.0,5,2,1,0,1640.0,0,1,2,6.0,8,204.0,4.0,-1.0,0.0,0
36.0,0,2,1,0,20.0,1,0,2,6.0,8,186.0,1.0,-1.0,0.0,0
50.0,1,1,0,0,71.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,0
55.0,1,1,1,0,52.0,1,0,2,6.0,8,182.0,1.0,-1.0,0.0,0
44.0,6,1,2,0,292.0,1,0,2,6.0,8,162.0,1.0,-1.0,0.0,0
44.0,7,0,1,0,424.0,1,0,2,6.0,8,27.0,1.0,-1.0,0.0,0
39.0,3,2,0,0,109.0,1,0,2,6.0,8,643.0,3.0,-1.0,0.0,0
46.0,1,1,1,0,1044.0,1,0,2,6.0,8,43.0,1.0,-1.0,0.0,0
39.0,1,1,1,0,983.0,1,0,2,6.0,8,97.0,1.0,-1.0,0.0,0
34.0,0,1,1,0,869.0,0,0,2,6.0,8,643.0,1.0,-1.0,0.0,1
40.0,1,1,0,0,668.0,1,0,2,6.0,8,283.0,2.0,-1.0,0.0,0
50.0,4,1,2,0,964.0,1,0,2,6.0,8,323.0,1.0,-1.0,0.0,0
31.0,4,2,1,0,301.0,1,0,2,6.0,8,82.0,1.0,-1.0,0.0,0
37.0,0,2,1,0,140.0,1,0,2,6.0,8,310.0,1.0,-1.0,0.0,0
39.0,4,2,1,0,1877.0,1,0,2,6.0,8,185.0,1.0,-1.0,0.0,0
51.0,1,1,0,0,1127.0,1,0,2,6.0,8,47.0,1.0,-1.0,0.0,0
41.0,9,1,1,0,871.0,1,0,2,6.0,8,145.0,1.0,-1.0,0.0,0
41.0,9,1,1,0,767.0,1,1,2,6.0,8,204.0,1.0,-1.0,0.0,0
43.0,1,1,1,0,0.0,0,0,2,6.0,8,187.0,1.0,-1.0,0.0,0
30.0,7,2,1,0,209.0,1,0,2,6.0,8,30.0,2.0,-1.0,0.0,0
54.0,4,0,0,0,0.0,0,0,2,6.0,8,472.0,1.0,-1.0,0.0,0
43.0,1,0,1,0,110.0,1,1,2,6.0,8,448.0,1.0,-1.0,0.0,0
59.0,4,0,2,0,-76.0,1,1,2,6.0,8,264.0,1.0,-1.0,0.0,0
47.0,9,1,1,0,178.0,1,0,2,6.0,8,169.0,1.0,-1.0,0.0,0
40.0,1,1,0,0,-66.0,1,0,2,6.0,8,288.0,1.0,-1.0,0.0,0
32.0,9,1,1,0,0.0,1,0,2,6.0,8,176.0,2.0,-1.0,0.0,0
29.0,1,1,1,0,1.0,1,0,2,6.0,8,215.0,1.0,-1.0,0.0,0
36.0,1,1,1,0,0.0,1,0,2,6.0,8,337.0,1.0,-1.0,0.0,0
55.0,10,1,2,0,3462.0,0,0,2,6.0,8,278.0,1.0,-1.0,0.0,0
30.0,1,0,1,0,-209.0,1,0,2,6.0,8,188.0,2.0,-1.0,0.0,0
39.0,0,2,1,0,0.0,1,0,2,6.0,8,174.0,2.0,-1.0,0.0,0
39.0,1,0,1,0,42.0,1,0,2,6.0,8,226.0,2.0,-1.0,0.0,0
50.0,1,0,1,0,41.0,1,0,2,6.0,8,190.0,1.0,-1.0,0.0,0
44.0,1,1,1,0,-99.0,1,0,2,6.0,8,111.0,2.0,-1.0,0.0,0
37.0,9,2,1,0,17.0,1,0,2,6.0,8,164.0,1.0,-1.0,0.0,0
46.0,0,1,0,0,276.0,1,1,2,6.0,8,157.0,2.0,-1.0,0.0,0
32.0,9,2,1,0,-170.0,0,0,2,6.0,8,46.0,1.0,-1.0,0.0,0
37.0,4,2,2,0,230.0,1,1,2,6.0,8,374.0,1.0,-1.0,0.0,0
29.0,1,1,1,0,9.0,1,0,2,6.0,8,349.0,1.0,-1.0,0.0,0
41.0,1,1,1,0,946.0,1,0,2,6.0,8,325.0,1.0,-1.0,0.0,0
45.0,1,1,0,0,1297.0,1,0,2,6.0,8,233.0,2.0,-1.0,0.0,0
57.0,5,0,1,0,-331.0,1,0,2,6.0,8,531.0,1.0,-1.0,0.0,0
48.0,1,2,1,0,44.0,1,0,2,6.0,8,153.0,1.0,-1.0,0.0,0
60.0,5,1,1,1,15.0,0,0,2,6.0,8,80.0,1.0,-1.0,0.0,0
26.0,0,2,1,0,712.0,1,0,2,6.0,8,232.0,1.0,-1.0,0.0,0
58.0,5,1,1,0,3462.0,1,0,2,6.0,8,118.0,1.0,-1.0,0.0,0
34.0,0,1,1,0,507.0,1,0,2,6.0,8,190.0,1.0,-1.0,0.0,0
55.0,10,0,1,0,387.0,1,0,2,6.0,8,643.0,1.0,-1.0,0.0,1
41.0,1,1,0,0,0.0,1,1,2,6.0,8,238.0,1.0,-1.0,0.0,0
50.0,4,0,1,0,1716.0,1,0,2,6.0,8,82.0,1.0,-1.0,0.0,0
49.0,2,1,1,0,167.0,1,1,2,6.0,8,198.0,3.0,-1.0,0.0,0
44.0,0,1,1,0,40.0,0,1,2,6.0,8,160.0,2.0,-1.0,0.0,0
44.0,1,1,0,0,148.0,1,0,2,6.0,8,211.0,1.0,-1.0,0.0,0
31.0,9,1,1,0,17.0,1,1,2,6.0,8,120.0,1.0,-1.0,0.0,0
34.0,1,2,2,0,1011.0,1,0,2,6.0,8,136.0,1.0,-1.0,0.0,0
46.0,4,2,1,0,1527.0,1,0,2,6.0,8,269.0,1.0,-1.0,0.0,0
42.0,4,1,2,0,744.0,0,0,2,6.0,8,157.0,1.0,-1.0,0.0,0
52.0,0,1,1,0,484.0,1,0,2,6.0,8,128.0,1.0,-1.0,0.0,0
29.0,4,2,2,0,0.0,1,0,2,6.0,8,211.0,1.0,-1.0,0.0,0
53.0,5,1,0,0,136.0,1,0,2,6.0,8,267.0,2.0,-1.0,0.0,0
43.0,1,1,1,0,1335.0,1,0,2,6.0,8,371.0,2.0,-1.0,0.0,0
38.0,4,1,1,0,517.0,1,0,2,6.0,8,288.0,2.0,-1.0,0.0,0
46.0,4,1,2,0,459.0,1,0,2,6.0,8,221.0,1.0,-1.0,0.0,0
48.0,4,0,1,0,549.0,1,0,2,6.0,8,427.0,1.0,-1.0,0.0,0
30.0,0,0,1,0,83.0,1,1,2,6.0,8,310.0,1.0,-1.0,0.0,0
44.0,1,1,0,0,213.0,0,0,2,6.0,8,158.0,1.0,-1.0,0.0,0
31.0,3,1,0,0,203.0,1,0,2,6.0,8,604.0,3.0,-1.0,0.0,0
42.0,7,2,1,0,518.0,1,0,2,6.0,8,198.0,1.0,-1.0,0.0,0
40.0,4,2,2,0,3462.0,1,0,2,6.0,8,145.0,1.0,-1.0,0.0,0
52.0,0,1,1,0,1236.0,1,0,2,6.0,8,247.0,1.0,-1.0,0.0,0
45.0,1,0,1,0,756.0,1,0,2,6.0,8,179.0,2.0,-1.0,0.0,0
48.0,1,1,1,0,157.0,1,0,2,6.0,8,73.0,1.0,-1.0,0.0,0
45.0,1,1,0,0,-66.0,1,0,2,6.0,8,263.0,2.0,-1.0,0.0,0
34.0,1,1,1,0,245.0,1,0,2,6.0,8,13.0,1.0,-1.0,0.0,0
34.0,1,1,0,0,-144.0,1,0,2,6.0,8,79.0,2.0,-1.0,0.0,0
46.0,1,1,1,0,71.0,1,0,2,6.0,8,416.0,1.0,-1.0,0.0,0
49.0,7,0,1,0,505.0,1,0,2,6.0,8,162.0,1.0,-1.0,0.0,0
50.0,9,1,0,0,249.0,1,0,2,6.0,8,129.0,1.0,-1.0,0.0,0
34.0,0,2,1,0,0.0,1,0,2,6.0,8,150.0,1.0,-1.0,0.0,0
40.0,10,2,1,0,11.0,1,0,2,6.0,8,43.0,1.0,-1.0,0.0,0
36.0,0,1,1,0,639.0,1,0,2,6.0,8,191.0,1.0,-1.0,0.0,0
59.0,1,0,1,0,124.0,1,0,2,6.0,8,26.0,1.0,-1.0,0.0,0
45.0,1,1,1,0,82.0,1,0,2,6.0,8,250.0,1.0,-1.0,0.0,0
36.0,6,1,2,0,107.0,1,0,2,6.0,8,146.0,1.0,-1.0,0.0,0
56.0,7,1,1,0,473.0,1,0,2,6.0,8,416.0,1.0,-1.0,0.0,0
42.0,7,0,1,0,372.0,1,1,2,6.0,8,121.0,2.0,-1.0,0.0,0
30.0,0,1,1,0,46.0,1,0,2,6.0,8,114.0,2.0,-1.0,0.0,0
30.0,8,2,2,0,34.0,1,0,2,6.0,8,289.0,1.0,-1.0,0.0,0
47.0,6,1,1,0,935.0,1,0,2,6.0,8,225.0,1.0,-1.0,0.0,0
33.0,1,1,1,0,-10.0,1,0,2,6.0,8,123.0,1.0,-1.0,0.0,0
36.0,0,1,1,0,-106.0,1,0,2,6.0,8,130.0,2.0,-1.0,0.0,0
39.0,7,0,0,0,471.0,1,0,2,6.0,8,161.0,2.0,-1.0,0.0,0
56.0,0,0,1,0,778.0,1,0,2,6.0,8,149.0,2.0,-1.0,0.0,0
39.0,1,0,1,0,170.0,1,0,2,6.0,8,268.0,2.0,-1.0,0.0,0
42.0,9,1,1,0,315.0,1,0,2,6.0,8,259.0,2.0,-1.0,0.0,0
52.0,1,1,1,0,3165.0,0,0,2,6.0,8,26.0,1.0,-1.0,0.0,0
36.0,0,0,1,0,131.0,1,0,2,6.0,8,153.0,1.0,-1.0,0.0,0
35.0,2,1,1,1,204.0,1,0,2,6.0,8,424.0,2.0,-1.0,0.0,0
47.0,9,1,1,0,83.0,1,0,2,6.0,8,179.0,2.0,-1.0,0.0,0
59.0,7,0,1,0,0.0,1,1,2,6.0,8,97.0,1.0,-1.0,0.0,0
57.0,1,1,0,0,3462.0,1,1,2,6.0,8,383.0,1.0,-1.0,0.0,0
38.0,4,1,1,0,1759.0,1,0,2,6.0,8,440.0,1.0,-1.0,0.0,0
46.0,10,1,1,0,-125.0,1,0,2,6.0,8,23.0,1.0,-1.0,0.0,0
34.0,1,1,1,0,0.0,0,0,2,6.0,8,195.0,1.0,-1.0,0.0,0
28.0,7,2,1,0,3462.0,1,0,2,6.0,8,643.0,3.0,-1.0,0.0,1
38.0,9,1,1,0,573.0,1,0,2,6.0,8,87.0,1.0,-1.0,0.0,0
56.0,1,1,1,0,1602.0,1,0,2,6.0,8,427.0,1.0,-1.0,0.0,0
41.0,1,2,0,1,-137.0,1,1,2,6.0,8,189.0,1.0,-1.0,0.0,0
52.0,9,1,1,0,0.0,0,0,2,6.0,8,195.0,1.0,-1.0,0.0,0
54.0,7,1,1,0,193.0,0,0,2,6.0,8,179.0,1.0,-1.0,0.0,0
61.0,5,1,1,0,195.0,1,1,2,6.0,8,179.0,1.0,-1.0,0.0,0
53.0,2,1,1,0,288.0,0,0,2,6.0,8,69.0,1.0,-1.0,0.0,0
47.0,9,1,1,0,19.0,1,0,2,6.0,8,105.0,2.0,-1.0,0.0,0
53.0,1,1,0,0,25.0,1,0,2,6.0,8,266.0,3.0,-1.0,0.0,0
46.0,7,1,1,0,216.0,1,0,2,6.0,8,524.0,2.0,-1.0,0.0,0
39.0,1,0,0,0,190.0,1,1,2,6.0,8,96.0,2.0,-1.0,0.0,0
56.0,9,0,1,0,99.0,1,0,2,6.0,8,155.0,2.0,-1.0,0.0,0
55.0,7,0,0,0,2298.0,1,0,2,6.0,8,162.0,2.0,-1.0,0.0,0
44.0,4,1,2,0,17.0,1,0,2,6.0,8,352.0,2.0,-1.0,0.0,0
37.0,9,1,0,0,0.0,1,0,2,6.0,8,76.0,4.0,-1.0,0.0,0
35.0,1,1,0,0,0.0,1,0,2,6.0,8,154.0,2.0,-1.0,0.0,0
55.0,1,1,1,0,840.0,1,0,2,6.0,8,310.0,2.0,-1.0,0.0,0
37.0,7,1,1,0,358.0,1,0,2,6.0,8,390.0,3.0,-1.0,0.0,0
30.0,9,2,1,0,0.0,1,0,2,6.0,8,369.0,1.0,-1.0,0.0,0
